trade,first_interval_index,last_interval_index,first_booking,last_booking,direction,bars,pnl_log,mfe_log,mae_log,giveback_log,losing_never_favorable,losing_after_favorable,boundary_clipped
14,300,305,2023-01-11 10:35:00,2023-01-11 11:00:00,1.0,6,-0.0023389455037115476,0.00041456645537815934,-0.0023389455037115476,0.002753511959089707,False,True,False
15,306,339,2023-01-11 11:05:00,2023-01-12 09:50:00,-1.0,34,0.011172503294061172,0.012947509018420216,0.0,0.0017750057243590446,False,False,False
16,340,347,2023-01-12 09:55:00,2023-01-12 10:30:00,1.0,8,-0.001436177553202643,0.0029377314629498597,-0.001436177553202643,0.0043739090161525026,False,True,False
17,348,369,2023-01-12 10:35:00,2023-01-12 13:50:00,-1.0,22,0.00033882817115663227,0.0024153732186602828,-0.00046185347749880056,0.0020765450475036503,False,False,False
18,370,382,2023-01-12 13:55:00,2023-01-12 14:55:00,1.0,13,0.0005338589917770148,0.003976555889874053,0.0,0.003442696898097038,False,False,False
19,383,402,2023-01-12 15:00:00,2023-01-13 11:05:00,-1.0,20,0.003001523572452325,0.004742831641742237,-0.002337407772964207,0.001741308069289912,False,False,False
20,403,415,2023-01-13 11:10:00,2023-01-13 13:40:00,1.0,13,-0.001112438827589457,0.0010495015831249244,-0.001112438827589457,0.002161940410714381,False,True,False
21,416,426,2023-01-13 13:45:00,2023-01-13 14:35:00,-1.0,11,-0.0012359667862410638,0.0025488500123562953,-0.0012359667862410638,0.003784816798597359,False,True,False
22,427,463,2023-01-13 14:40:00,2023-01-16 13:40:00,1.0,37,0.024042161960874532,0.028563948900347007,0.0,0.004521786939472475,False,False,False
23,464,482,2023-01-16 13:45:00,2023-01-17 09:45:00,-1.0,19,-0.006101092373485011,0.0025858917368199114,-0.006101092373485011,0.008686984110304923,False,True,False
24,483,492,2023-01-17 09:50:00,2023-01-17 10:35:00,1.0,10,0.0012576609167743661,0.003887642209744407,0.0,0.0026299812929700406,False,False,False
25,493,500,2023-01-17 10:40:00,2023-01-17 11:15:00,-1.0,8,-0.002580235246526749,0.0012676486817624157,-0.002580235246526749,0.0038478839282891646,False,True,False
26,501,507,2023-01-17 11:20:00,2023-01-17 13:20:00,1.0,7,-0.0032088679910543165,0.0,-0.003278740473801864,0.0032088679910543165,True,False,False
27,508,517,2023-01-17 13:25:00,2023-01-17 14:10:00,-1.0,10,-0.0006485828692162147,0.0035096350911947597,-0.0006485828692162147,0.004158217960410974,False,True,False
28,518,542,2023-01-17 14:15:00,2023-01-18 10:45:00,1.0,25,0.003017855431519589,0.007037452631740565,-0.0010978483277607307,0.004019597200220976,False,False,False
29,543,554,2023-01-18 10:50:00,2023-01-18 13:15:00,-1.0,12,-0.003375564144019766,0.0009053961228787625,-0.003375564144019766,0.004280960266898529,False,True,False
30,555,574,2023-01-18 13:20:00,2023-01-18 14:55:00,1.0,20,-0.0019445222207136194,0.0007133657292513513,-0.0019445222207136194,0.0026578879499649707,False,True,False
31,575,583,2023-01-18 15:00:00,2023-01-19 10:10:00,-1.0,9,-0.0023012686966711244,0.002177188113031841,-0.0025291234452087027,0.004478456809702965,False,True,False
32,584,633,2023-01-19 10:15:00,2023-01-20 10:20:00,1.0,50,0.018630482224214023,0.024216438794862075,0.0,0.005585956570648053,False,False,False
33,634,657,2023-01-20 10:25:00,2023-01-20 13:50:00,-1.0,24,0.0006420545966951732,0.00364377211642602,-0.001525657081458859,0.0030017175197308466,False,False,False
34,658,691,2023-01-20 13:55:00,2023-01-30 11:10:00,1.0,34,0.007890007878059277,0.01814847839968975,-0.0008956735674132075,0.010258470521630472,False,False,False
35,692,770,2023-01-30 11:15:00,2023-02-01 09:45:00,-1.0,79,0.016343143589117475,0.02062129861023223,-0.004431350333759396,0.0042781550211147545,False,False,False
36,771,778,2023-02-01 09:50:00,2023-02-01 10:25:00,1.0,8,-0.002771337124958242,0.0032626776016940243,-0.002771337124958242,0.006034014726652267,False,True,False
37,779,788,2023-02-01 10:30:00,2023-02-01 11:15:00,-1.0,10,-0.00012792568519170923,0.005437182514534052,-0.00012792568519170923,0.005565108199725761,False,True,False
38,789,830,2023-02-01 11:20:00,2023-02-02 10:45:00,1.0,42,0.015601671573451676,0.022639025467889515,0.0,0.007037353894437839,False,False,False
39,831,839,2023-02-02 10:50:00,2023-02-02 11:30:00,-1.0,9,-0.002873050939031726,0.0012310676460857823,-0.002921348218455281,0.004104118585117509,False,True,False
40,840,851,2023-02-02 13:05:00,2023-02-02 14:00:00,1.0,12,-0.0022822890811912445,0.004741309270400795,-0.0022822890811912445,0.007023598351592039,False,True,False
41,852,894,2023-02-02 14:05:00,2023-02-03 13:35:00,-1.0,43,0.01078534395499941,0.014727375771439984,-0.0014125389345563766,0.0039420318164405735,False,False,False
42,895,914,2023-02-03 13:40:00,2023-02-06 09:45:00,1.0,20,0.0066037745781933445,0.011191895244139773,0.0,0.004588120665946428,False,False,False
