trading_day,eff_1d,fast_share_1d,slow_work_velocity_5d,threshold_work_amplitude_5d,pnl_log,year,eligible,day_index,stage
2021-01-04,0.39082420106103294,0.88492638445077876,0.6370493866682907,1.1796796111433896,0.016795524424544558,2021,True,0,0
2021-01-05,0.033449936618422174,0.94766961621239598,0.64071454496247526,1.2626754193261482,-0.0066142347932966906,2021,True,1,0
2021-01-06,0.10692669367489359,0.9155134330296093,0.67329735367808974,1.2486672665963938,-0.014585021007220372,2021,True,2,0
2021-01-07,0.35812298710543955,0.71627752483380158,0.53037951228733482,1.0723181665890031,0.0064057986583353549,2021,True,3,0
2021-01-08,0.027136841014467068,0.93045457280828225,0.38656002532724221,1.0536825776071255,-0.034845297109675044,2021,True,4,0
2021-01-11,0.087180142250255624,0.89871506236334964,0.28356801678086696,0.99418130267288463,0.0187644170370488,2021,True,5,1
2021-01-12,0.20368226375298609,0.87397963131568712,0.30459015584619681,1.0163252125697304,-0.014571067579486809,2021,True,6,1
2021-01-13,0.019504915197643104,0.89461473154814042,0.32578277121628907,0.97357710858354474,-0.015034033815699522,2021,True,7,1
2021-01-14,0.21422480363266275,0.78724770314788384,0.34150683550356992,0.77902126455845877,0.029643682361838321,2021,True,8,1
2021-01-15,0.0023681241744644933,0.85232617101249397,0.3343228610231761,0.760890977089697,-0.0055377405892729319,2021,True,9,1
2021-01-18,0.25790834492985493,0.88828921500585556,0.34549806879978429,0.78981181723421701,-0.011753838766788776,2021,True,10,2
2021-01-19,0.35944960931363806,0.87339132369866856,0.32784065815506597,0.76076417214901193,0.012374817130044444,2021,True,11,2
2021-01-20,0.32712127741120728,0.869220591126039,0.29268737614364915,0.76960209773418109,0.0060380391727532304,2021,True,12,2
2021-01-21,0.0089430790696316959,0.88249113385974998,0.21819608037534147,0.91925667724588134,-0.0040406571707412254,2021,True,13,2
2021-01-22,0.039585819978710926,0.87966380273455624,0.21466158177667263,0.91557020239002174,0.020271838127568432,2021,True,14,2
2021-01-25,0.10031351269323988,0.83389420502540268,0.1662180376080713,0.88223746617591181,0.0017122650823080765,2021,True,15,3
2021-01-26,0.15664389228248723,0.90813948279976031,0.25206390666708739,0.91326719365348286,-0.015089554461755975,2021,True,16,3
2021-01-27,0.16321893843667798,0.87425034712845118,0.28979037833179588,0.96743143895189065,0.0027933535184808816,2021,True,17,3
2021-01-28,0.28559927769920401,0.9543959907261641,0.35013517646050918,1.0802635959232385,0.012576445488693081,2021,True,18,3
2021-01-29,0.0024988053935882616,0.86639057078126991,0.31653578743434391,1.0282988593354709,-0.006179110900829122,2021,True,19,3
2021-02-01,0.0047891864127305242,0.90501033709321943,0.32372203818870698,1.0556352557988575,0.00020014881840758262,2021,True,20,4
2021-02-02,0.22056099536196641,0.85457963047024643,0.28427225413686863,1.0801804088699996,-0.0075708109051002047,2021,True,21,4
2021-02-03,0.2849406517662107,0.83912999879715688,0.31559138332711173,0.99173704083392022,0.0031825177190227009,2021,True,22,4
2021-02-04,0.10863657282462073,0.87620090675799345,0.2725801587433071,0.86828547563180714,0.015225390260606299,2021,True,23,4
2021-02-05,0.24146800455142634,0.9166986811378447,0.30645902711230333,0.9141957976578563,0.022104562341126403,2021,True,24,4
2021-02-08,0.15949756956074021,0.90746867096974315,0.33795274646646889,0.86867025537574882,-0.0005279364493888663,2021,True,25,5
2021-02-09,0.4808907992528777,0.83229318189451373,0.4197767481614269,0.85328281269581208,0.014666159360719288,2021,True,26,5
2021-02-10,0.11014785166718692,0.84195050002491634,0.38703617974183169,0.95633636372212361,-0.010995465415789631,2021,True,27,5
2021-02-18,0.062927442659672608,0.89495806093649322,0.36293166870395105,1.0746741577310914,-0.0048279832106172581,2021,True,28,5
2021-02-19,0.016906618116725506,0.88428292000747,0.35763142730008374,1.0475822854539107,0.019726587398783531,2021,True,29,5
2021-02-22,0.33132164407810805,0.87895871807872872,0.38010039773732601,1.1347494508341838,0.01362491312467891,2021,True,30,6
2021-02-23,0.0061750479295382037,0.8859819740291166,0.3400607617827906,1.1671482779205971,-0.0018284922410954096,2021,True,31,6
2021-02-24,0.26784316908406419,0.93197744694582296,0.40372381010112335,1.1670891818154572,-0.0082627663092428149,2021,True,32,6
2021-02-25,0.21505827629802277,0.8519692243135073,0.47116701172575826,1.1549279661020351,0.00023955561806788595,2021,True,33,6
2021-02-26,0.27680405164007799,0.88564016295937231,0.44319841819888584,1.1656637040608568,-0.0004987640181342574,2021,True,34,6
